competition_id,Ao5,round_type_id,group_id,is_extra,scramble_num,scramble,optimal_simulcount,simulcount_solution
Cube4funBelzyce2022,5.67,f,A,0,5,UR6+ DR3+ DL5+ UL4- U5+ R3- D4+ L1- ALL3+ y2 U2+ R1+ D4- L1+ ALL5+ DR DL UL,5,"UR(6,6) U(-1,-4) ur(-2,1) ul(6,1) /(-3,1)"
Cube4funBelzyce2022,5.67,f,A,1,1,UR6+ DR1+ DL6+ UL4- U3+ R5- D3- L3+ ALL5- y2 U3- R0+ D5- L2+ ALL3+ DR DL UL,6,"UR(-2,2) UL(4,1) U(5,-5) D(-4,-3) L(3,2) \(4,0)"
Cube4funBelzyce2022,5.67,f,A,1,2,UR5+ DR0+ DL5- UL0+ U1+ R4+ D5+ L6+ ALL6+ y2 U5+ R1- D4- L3- ALL6+ UR DL,5,"UR(2,-1) U(4,-4) R(1,-1) L(-1,4) ur(-4,5)"
SonderjyskSommercubing2022,5.67,1,A,0,1,UR0+ DR1- DL6+ UL3+ U2+ R6+ D2+ L5+ ALL3+ y2 U2+ R2- D2+ L5- ALL5- UR DR UL,7,"UR(-5,0) DL(1,0) D(4,4) L(-3,5) dr(0,2) ul(0,-2) /(1,-5)"
SonderjyskSommercubing2022,5.67,1,A,0,2,UR4+ DR2+ DL2+ UL2+ U3- R5+ D0+ L4- ALL5- y2 U4- R4- D3- L1- ALL6+ UR DL UL,6,"UR(-3,0) R(4,-1) D(-4,-3) ur(0,-1) dl(1,-3) \(-1,2)"
SonderjyskSommercubing2022,5.67,1,A,0,3,UR6+ DR3+ DL6+ UL3+ U4+ R3- D4+ L5+ ALL1- y2 U3- R5+ D0+ L3- ALL5- DR UL,5,"DL(-1,1) UL(-1,1) R(6,5) ur(3,-3) /(2,2)"
SonderjyskSommercubing2022,5.67,1,A,0,4,UR2+ DR3- DL1+ UL3+ U1- R0+ D2- L1- ALL2- y2 U4- R3- D3+ L3- ALL3+ UR DL UL,7,"UR(-1,0) UL(-3,0) R(2,-3) D(4,2) ur(6,6) dr(0,3) \(-5,0)"
SonderjyskSommercubing2022,5.67,1,A,0,5,UR4- DR0+ DL2- UL5+ U0+ R2- D2- L2- ALL0+ y2 U2+ R5- D0+ L4+ ALL4- DR DL,5,"UL(-1,-4) R(6,-5) D(4,-2) ur(-2,4) \(0,4)"
SonderjyskSommercubing2022,5.67,1,A,1,1,UR2- DR0+ DL3+ UL6+ U5+ R4- D2+ L5+ ALL3- y2 U2- R0+ D5- L3- ALL4- UR DL,6,"DR(6,-2) UL(-2,0) U(5,-5) D(1,1) ur(-4,-3) /(6,-5)"
SonderjyskSommercubing2022,5.67,1,A,1,2,UR2+ DR1- DL3+ UL1- U4- R5+ D5+ L4- ALL4- y2 U5+ R1+ D5- L0+ ALL2- UL,6,"UR(3,1) DL(2,5) R(3,6) D(3,5) dl(1,-5) /(-1,-1)"
MedanRevival2022,5.67,c,B,0,1,UR4+ DR0+ DL4+ UL4+ U2+ R4- D6+ L0+ ALL4+ y2 U3- R1+ D0+ L0+ ALL2+ DR DL,6,"UR(-2,2) DR(2,-4) UL(4,2) R(0,1) D(0,-3) /(0,2)"
MedanRevival2022,5.67,c,B,0,2,UR5+ DR1+ DL1+ UL2+ U5+ R1- D2- L2- ALL5- y2 U1+ R2+ D1+ L5- ALL3+ DR DL UL,6,"UR(-5,1) U(5,1) D(0,-1) L(-1,-5) ul(-3,2) \(0,4)"
MedanRevival2022,5.67,c,B,0,3,UR2- DR1- DL3- UL1- U4- R4- D1- L1+ ALL4+ y2 U4+ R5+ D4+ L4- ALL1- UL,7,"UR(-5,-1) DL(3,0) D(2,3) L(0,-4) dl(0,4) ul(-1,1) /(0,5)"
MedanRevival2022,5.67,c,B,0,4,UR2+ DR5+ DL3+ UL5+ U6+ R5+ D1- L1- ALL4+ y2 U2- R5+ D5+ L1- ALL1- DL,6,"DL(5,3) U(-1,0) D(0,-1) ur(1,-1) dl(-2,5) /(5,0)"
MedanRevival2022,5.67,c,B,0,5,UR6+ DR4- DL3- UL5- U4- R2- D5- L5+ ALL0+ y2 U1- R5+ D6+ L1- ALL0+,5,"UR(0,-1) U(3,6) L(3,5) ur(-2,6) ul(-4,5)"
MedanRevival2022,5.67,c,B,1,1,UR1- DR4- DL5+ UL4- U6+ R0+ D0+ L1+ ALL1+ y2 U6+ R5+ D5- L5- ALL4+ UR DR UL,6,"UR(1,5) UL(-2,3) R(4,5) D(-1,6) dr(6,-5) ALL(0,3)"
MedanRevival2022,5.67,c,B,1,2,UR4+ DR1+ DL4+ UL2+ U6+ R5- D1- L6+ ALL2- y2 U2- R1+ D3+ L2+ ALL2- DR,5,"UR(0,3) DL(-4,-4) L(4,2) dl(-4,3) ul(1,-2)"
NewYorkChampionship2022,5.67,d,B,0,1,UR2+ DR0+ DL5+ UL1- U0+ R4- D5- L4- ALL6+ y2 U0+ R1- D5+ L4+ ALL0+ UR DR UL,5,"UR(-1,4) R(3,-1) L(0,-1) dr(6,5) /(5,1)"
NewYorkChampionship2022,5.67,d,B,0,2,UR2- DR5- DL6+ UL2- U2- R1- D5- L2- ALL3+ y2 U6+ R1- D3- L1- ALL3- UL,7,"UR(-4,0) UL(-2,-5) U(0,-2) D(4,-5) dr(-5,-1) ul(-1,-1) \(6,0)"
NewYorkChampionship2022,5.67,d,B,0,3,UR5+ DR3+ DL4- UL5- U3+ R2+ D1+ L5+ ALL2- y2 U4+ R2- D0+ L3+ ALL3- UR DL UL,6,"UR(2,0) UL(-5,0) L(-3,-3) ur(-5,6) ul(3,-2) /(0,1)"
NewYorkChampionship2022,5.67,d,B,0,4,UR6+ DR1+ DL1- UL3- U2- R4- D1+ L4+ ALL5+ y2 U4- R1+ D5- L0+ ALL4- UR,6,"UR(-2,0) DR(-1,-3) U(1,6) D(0,-4) dl(4,1) ALL(3,0)"
NewYorkChampionship2022,5.67,d,B,0,5,UR6+ DR6+ DL4- UL5+ U1- R1+ D6+ L5+ ALL4+ y2 U1+ R1+ D1+ L5- ALL5- DL,6,"UR(2,3) DR(-3,2) D(-5,1) L(6,-5) dl(2,1) \(6,3)"
NewYorkChampionship2022,5.67,d,B,1,1,UR0+ DR1+ DL4+ UL1+ U5- R5- D6+ L3- ALL5+ y2 U0+ R3+ D3+ L4+ ALL1+ UR UL,5,"UR(4,5) DL(1,-2) L(-3,4) dl(3,3) \(3,1)"
NewYorkChampionship2022,5.67,d,B,1,2,UR2+ DR1+ DL4- UL3- U5+ R2- D2- L2- ALL2- y2 U5+ R2- D3+ L4+ ALL4+ DL UL,7,"UR(-1,6) UL(-3,0) D(5,6) ur(0,-1) dr(0,5) dl(0,-2) /(6,0)"
BluegrassSpring2022,5.67,d,B,0,1,UR4- DR3- DL1- UL1+ U5+ R3+ D5+ L5- ALL4+ y2 U1- R1+ D5- L2- ALL3+ UR DR DL UL,7,"UR(5,0) DR(-1,0) U(5,-5) L(5,0) ur(0,-2) ul(6,1) \(-1,2)"
BluegrassSpring2022,5.67,d,B,0,2,UR1- DR5- DL2- UL2- U2- R3+ D2+ L3- ALL6+ y2 U5- R4+ D5- L4+ ALL5- UR DR DL,7,"UR(-2,0) DR(5,2) U(-5,-5) L(-5,1) ur(-2,3) ul(0,4) ALL(1,0)"
BluegrassSpring2022,5.67,d,B,0,3,UR3- DR4- DL2+ UL3+ U5- R5+ D4+ L2+ ALL3+ y2 U6+ R3+ D3- L2- ALL2- DR DL UL,6,"UL(5,-2) R(2,3) D(-2,5) ur(4,1) dr(1,-3) /(-5,-2)"
BluegrassSpring2022,5.67,d,B,0,4,UR2- DR1- DL3- UL3+ U5+ R6+ D4+ L6+ ALL6+ y2 U6+ R6+ D1- L0+ ALL5+ UR,6,"UR(0,-1) UL(6,2) U(0,-1) R(-3,0) ul(6,6) /(3,-2)"
BluegrassSpring2022,5.67,d,B,0,5,UR4+ DR1+ DL1+ UL0+ U5+ R3+ D3- L3- ALL1+ y2 U4- R0+ D4+ L0+ ALL1+ DR UL,5,"UR(3,5) DR(1,-4) L(2,0) dl(-5,4) ul(2,-4)"
BluegrassSpring2022,5.67,d,B,1,1,UR0+ DR3- DL3- UL6+ U3- R5+ D5+ L1+ ALL0+ y2 U1+ R2- D1+ L2+ ALL5- UR,7,"UR(-3,0) DR(1,-1) U(0,1) R(0,-3) L(-4,2) ul(2,1) /(-4,-3)"
BluegrassSpring2022,5.67,d,B,1,2,UR4- DR3- DL3- UL1+ U3+ R5- D6+ L1- ALL4+ y2 U0+ R3+ D5+ L2- ALL3- UR DR DL UL,5,"L(3,-4) ur(4,-3) dr(2,5) ul(0,3) \(5,2)"
ArnoldClassicAfrica2022,5.67,c,B,0,1,UR5- DR5- DL2+ UL1+ U6+ R2+ D4+ L2- ALL1+ y2 U6+ R4- D2- L0+ ALL2+ UR DL,6,"UR(1,-3) DL(-1,4) U(-3,-2) R(-5,2) ul(0,6) \(4,-5)"
ArnoldClassicAfrica2022,5.67,c,B,0,2,UR4- DR5+ DL5- UL2- U3+ R4+ D5- L1- ALL5+ y2 U2- R5- D1- L1- ALL5+ UR UL,5,"DL(5,-4) UL(3,6) R(-5,-3) dr(-1,-1) ul(-2,-2)"
ArnoldClassicAfrica2022,5.67,c,B,0,3,UR3+ DR2- DL5- UL6+ U1+ R2+ D4+ L5- ALL2+ y2 U3- R2+ D3- L3+ ALL5- UR DR,7,"UR(-3,0) UL(4,0) U(1,-5) D(3,-3) L(0,3) dl(3,2) /(-2,-3)"
ArnoldClassicAfrica2022,5.67,c,B,0,4,UR3- DR1- DL6+ UL3- U6+ R6+ D3- L3- ALL3+ y2 U0+ R2- D5- L0+ ALL4+ UR UL,5,"DR(-2,0) U(0,-3) ur(2,0) dl(-5,-2) /(-3,2)"
ArnoldClassicAfrica2022,5.67,c,B,0,5,UR6+ DR4- DL2- UL1+ U6+ R5- D5+ L1- ALL5+ y2 U4+ R6+ D5+ L4- ALL4- UL,7,"UR(-1,3) DL(1,1) R(4,6) L(1,-1) ur(0,4) dr(0,5) \(-4,1)"
ArnoldClassicAfrica2022,5.67,c,B,1,1,UR4+ DR5- DL4- UL5+ U4+ R0+ D3- L1- ALL4+ y2 U2+ R2- D2- L4+ ALL3+ DR,6,"UR(1,1) U(-2,-2) ur(-2,4) dr(-1,0) ul(3,-2) \(-3,4)"
ArnoldClassicAfrica2022,5.67,c,B,1,2,UR2- DR1- DL2+ UL5- U2- R5- D4- L2- ALL2+ y2 U6+ R4+ D5+ L0+ ALL1- UR DR UL,7,"UR(4,0) UL(5,-1) U(0,5) R(4,4) D(3,6) \(2,0) ALL(-1,0)"
FSUbers202022,5.67,f,A,0,1,UR0+ DR0+ DL5- UL5+ U1- R3+ D4- L5+ ALL5- y2 U0+ R6+ D6+ L2- ALL5- DR DL,5,"DR(-3,2) UL(-4,-2) L(-1,-2) dl(-1,6) /(-1,1)"
FSUbers202022,5.67,f,A,0,2,UR3- DR2+ DL6+ UL2+ U2- R4+ D4+ L3+ ALL5+ y2 U3- R4+ D0+ L3+ ALL1+ DR DL UL,6,"UR(3,6) R(6,-5) L(1,3) dr(-5,0) ul(-2,-3) \(0,4)"
FSUbers202022,5.67,f,A,0,3,UR1+ DR1+ DL6+ UL2+ U5+ R6+ D1- L6+ ALL2+ y2 U1+ R5- D1+ L3- ALL1+ DR UL,6,"UR(4,1) D(6,6) L(-2,-4) dr(1,1) ul(6,-5) \(5,-4)"
FSUbers202022,5.67,f,A,0,4,UR6+ DR3- DL3+ UL1+ U2+ R5+ D6+ L4- ALL0+ y2 U0+ R5+ D2+ L2+ ALL0+ UR DR DL UL,5,"DR(-3,0) DL(-3,6) UL(3,-4) R(-5,5) dr(4,2)"
FSUbers202022,5.67,f,A,0,5,UR2- DR1+ DL5- UL5- U0+ R5+ D4+ L1+ ALL5+ y2 U1- R6+ D1+ L5- ALL2- DR,7,"UR(-4,0) DL(-2,0) UL(-1,0) D(2,-1) dr(-2,-5) dl(-5,6) /(-4,-1)"
FSUbers202022,5.67,f,A,1,1,UR5+ DR3+ DL5+ UL3+ U4- R0+ D6+ L1+ ALL5- y2 U5+ R1- D1+ L5- ALL6+ UR DR DL UL,7,"UR(-4,4) DR(-4,3) R(0,-1) D(2,5) L(3,6) dr(0,1) \(1,0)"
FSUbers202022,5.67,f,A,1,2,UR1+ DR6+ DL1+ UL1- U2- R1- D3+ L5- ALL5+ y2 U2+ R4+ D5+ L3+ ALL6+ UR DR DL,6,"UL(2,1) R(6,4) D(2,2) L(3,-2) dr(3,5) \(1,-2)"
MinnesotaCubeDay2022,5.67,f,A,0,1,UR1+ DR4+ DL2+ UL2- U4+ R4+ D4+ L5- ALL6+ y2 U6+ R5+ D5+ L1- ALL4- UR DR,7,"UR(-3,0) DR(6,0) DL(5,0) D(3,-5) ur(0,-1) dl(-3,5) /(-2,0)"
MinnesotaCubeDay2022,5.67,f,A,0,2,UR3- DR1+ DL2- UL5+ U0+ R6+ D3+ L1+ ALL2+ y2 U2+ R6+ D4- L1+ ALL2- DL UL,6,"UR(-4,5) U(2,-4) D(-2,-4) L(-4,1) ul(2,6) \(5,-1)"
MinnesotaCubeDay2022,5.67,f,A,0,3,UR4+ DR4- DL6+ UL5+ U4- R0+ D1+ L4+ ALL5+ y2 U1+ R0+ D3- L2- ALL5+ DL UL,5,"DL(-3,-2) U(-5,0) ur(-4,1) dr(0,-3) \(-5,5)"
MinnesotaCubeDay2022,5.67,f,A,0,4,UR4- DR5- DL4- UL5- U4+ R2- D2- L1- ALL6+ y2 U2- R5- D0+ L1+ ALL1- UL,6,"UR(5,-2) DL(-1,-1) R(6,-5) L(-1,3) ur(-3,-2) /(-5,0)"
MinnesotaCubeDay2022,5.67,f,A,0,5,UR2- DR3- DL6+ UL0+ U2- R3- D3+ L4+ ALL2- y2 U0+ R0+ D3- L1- ALL2- UR DR DL UL,5,"UR(2,6) DR(6,1) UL(2,0) L(0,2) dr(1,-3)"
MinnesotaCubeDay2022,5.67,f,A,1,1,UR4- DR1- DL5- UL2- U6+ R2+ D3+ L3- ALL3+ y2 U4+ R6+ D4- L5- ALL1+ UL,6,"DR(3,3) L(-2,1) ur(3,4) dr(3,2) dl(2,6) /(4,-2)"
MinnesotaCubeDay2022,5.67,f,A,1,2,UR5+ DR0+ DL5- UL2+ U2+ R2+ D2+ L4- ALL0+ y2 U2- R3- D2- L6+ ALL1- UL,7,"UR(5,-3) DL(3,0) U(-2,-1) L(4,6) dl(-2,-1) ul(0,-2) ALL(0,-1)"
MiniMinnesotaSpring2022,5.67,1,B,0,1,UR4- DR6+ DL6+ UL3- U3- R4- D6+ L2- ALL3+ y2 U5+ R3- D2- L1- ALL3- UR DR,7,"UR(-2,0) DR(6,-3) U(0,-2) R(-2,-3) D(0,5) L(-1,-1) \(6,0)"
MiniMinnesotaSpring2022,5.67,1,B,0,2,UR1+ DR2+ DL5+ UL0+ U4+ R5+ D4+ L6+ ALL3+ y2 U6+ R1- D4+ L5+ ALL3- DR DL UL,7,"UR(4,1) DL(1,0) U(3,6) ur(5,-5) dr(-1,-2) ul(0,-1) ALL(6,0)"
MiniMinnesotaSpring2022,5.67,1,B,0,3,UR3- DR3- DL2- UL6+ U3- R0+ D0+ L4- ALL6+ y2 U2- R4+ D2+ L4- ALL6+ DL,5,"DR(5,6) R(1,0) ur(2,-2) dr(0,-2) dl(-5,4)"
MiniMinnesotaSpring2022,5.67,1,B,0,4,UR1- DR1- DL2+ UL0+ U3- R5+ D5+ L4+ ALL1- y2 U4+ R4+ D3+ L3+ ALL0+ UR DR UL,6,"UR(-3,-1) DL(6,-1) U(-5,0) dr(2,3) ul(0,4) /(2,-3)"
MiniMinnesotaSpring2022,5.67,1,B,0,5,UR6+ DR4+ DL6+ UL1- U5+ R5+ D4- L2- ALL1- y2 U2- R4- D0+ L1+ ALL4- UR DR UL,6,"UR(-3,3) UL(5,1) D(6,2) L(4,1) ul(3,-4) \(3,0)"
MiniMinnesotaSpring2022,5.67,1,B,1,1,UR4+ DR1+ DL4- UL4- U2- R6+ D4+ L1+ ALL3- y2 U5+ R3- D4- L6+ ALL3- UR DR DL,6,"UR(2,1) DR(-1,-3) L(-5,2) ur(3,4) dl(-2,-4) ul(0,1)"
MiniMinnesotaSpring2022,5.67,1,B,1,2,UR5+ DR5+ DL5+ UL2+ U1+ R2+ D4+ L5+ ALL2- y2 U4- R1- D1+ L4- ALL2- UR DL,5,"U(4,5) D(-2,-3) dr(6,-4) ul(6,-1) /(-5,5)"
LetsTryAgainSpokane2022,5.67,c,A,0,1,UR3- DR4- DL5+ UL3- U1- R4+ D2+ L1- ALL5+ y2 U2+ R4- D1- L3- ALL5+,6,"UR(3,5) UL(-5,-4) U(-3,-1) D(-3,6) L(4,-3) ul(0,-4)"
LetsTryAgainSpokane2022,5.67,c,A,0,2,UR4- DR5+ DL2+ UL2+ U6+ R5+ D2+ L1- ALL1- y2 U4- R3+ D5- L3+ ALL1+ DR DL,7,"UR(-4,2) R(-2,3) D(3,0) L(-3,0) ur(0,-4) dr(2,-5) ALL(0,2)"
LetsTryAgainSpokane2022,5.67,c,A,0,3,UR4+ DR2+ DL6+ UL5+ U3- R1+ D5+ L1+ ALL2+ y2 U4+ R5+ D5+ L4+ ALL1- DR DL,5,"UR(6,2) DR(-1,4) ur(-5,4) dl(0,5) /(1,2)"
LetsTryAgainSpokane2022,5.67,c,A,0,4,UR0+ DR1- DL2- UL2+ U0+ R0+ D1+ L4+ ALL4- y2 U2- R0+ D0+ L4+ ALL4- UR DL UL,5,"UR(1,-3) UL(-3,0) D(2,-2) L(-1,4) \(1,-1)"
LetsTryAgainSpokane2022,5.67,c,A,0,5,UR2+ DR1+ DL1+ UL3+ U1+ R4- D2+ L0+ ALL1- y2 U2+ R0+ D1- L2+ ALL1+ UR DR DL UL,6,"UR(1,0) DL(-4,-2) UL(0,-2) U(5,-1) ur(2,2) /(3,-5)"
LetsTryAgainSpokane2022,5.67,c,A,1,1,UR5+ DR1- DL2- UL2- U6+ R2+ D1+ L1+ ALL5- y2 U0+ R2- D3+ L1+ ALL3- UR DR DL,6,"UR(3,4) DL(2,0) R(3,-2) L(1,-2) dr(-4,3) /(2,-4)"
LetsTryAgainSpokane2022,5.67,c,A,1,2,UR4- DR6+ DL3- UL4- U6+ R0+ D6+ L2+ ALL3- y2 U1- R4- D0+ L3- ALL3+,6,"UR(-2,3) UL(4,6) R(0,-4) D(3,-1) L(1,-3) /(0,6)"
NacionalesFenixColombia2021,5.67,d,B,0,1,UR1- DR2- DL1- UL2- U6+ R1- D0+ L2- ALL2- y2 U3+ R2- D1+ L4+ ALL6+ UR DL,7,"UR(4,0) UL(5,0) D(3,2) ur(0,4) dl(-5,1) ul(-2,-3) ALL(0,-4)"
NacionalesFenixColombia2021,5.67,d,B,0,2,UR0+ DR1+ DL5- UL5+ U4- R3- D4+ L5- ALL3- y2 U2- R2+ D0+ L3- ALL4+ DR,6,"UR(-1,-4) R(3,4) L(5,-3) dr(-3,0) ul(-5,-2) \(-1,6)"
NacionalesFenixColombia2021,5.67,d,B,0,3,UR1+ DR2- DL3+ UL2- U6+ R3+ D1+ L3- ALL4- y2 U5- R2- D2- L1+ ALL4- UR,5,"DR(-2,5) UL(-5,-4) L(-5,6) ur(1,-5) dl(-4,-2)"
NacionalesFenixColombia2021,5.67,d,B,0,4,UR0+ DR0+ DL5- UL3- U0+ R3- D5- L2- ALL6+ y2 U4- R6+ D2- L6+ ALL5-,6,"UR(3,2) DL(-2,-2) R(0,6) ur(2,-4) dr(-1,-2) /(-2,1)"
NacionalesFenixColombia2021,5.67,d,B,0,5,UR2+ DR3+ DL2- UL4+ U5- R2+ D6+ L4- ALL4- y2 U4- R3+ D3- L4+ ALL5+ DL,6,"DR(5,-4) U(-1,6) L(2,-4) ur(6,-4) dl(3,3) \(-5,-4)"
NacionalesFenixColombia2021,5.67,d,B,1,1,UR4+ DR1- DL0+ UL2+ U3+ R3- D1+ L2- ALL1- y2 U2+ R4- D5+ L3+ ALL5- UR DR DL UL,5,"U(3,-4) ur(2,6) dr(4,-3) ul(2,-4) \(-2,6)"
NacionalesFenixColombia2021,5.67,d,B,1,2,UR4+ DR5+ DL3+ UL2- U4+ R1+ D3+ L1- ALL3+ y2 U5- R0+ D3- L0+ ALL3- DR DL UL,6,"UR(2,-3) U(4,-3) D(1,-5) dr(-2,0) ul(5,0) \(6,0)"
ItalianChampionship2021,5.67,c,A,0,1,UR1- DR3+ DL6+ UL2+ U5+ R4+ D1+ L5- ALL2+ y2 U2+ R4+ D2- L3- ALL0+ UR,6,"UR(6,5) D(2,2) L(-3,3) dr(5,6) dl(0,4) /(-3,5)"
ItalianChampionship2021,5.67,c,A,0,2,UR3+ DR0+ DL3- UL2+ U2+ R6+ D1- L4- ALL6+ y2 U6+ R5- D3- L1- ALL2+ UL,6,"UL(5,2) R(3,-3) D(4,6) dr(-2,-1) dl(-4,-2) \(-5,-3)"
ItalianChampionship2021,5.67,c,A,0,3,UR5+ DR2- DL5- UL4- U5+ R5+ D0+ L2- ALL4+ y2 U2+ R0+ D6+ L6+ ALL4+ DR,5,"UR(-5,-5) DR(-3,2) UL(-1,1) D(-2,2) dr(5,6)"
ItalianChampionship2021,5.67,c,A,0,4,UR2+ DR1+ DL4+ UL4+ U6+ R5+ D5- L4+ ALL5- y2 U5- R4- D2+ L1- ALL3+ DR,5,"R(4,-2) ur(2,-1) dl(-3,2) ul(1,-4) \(4,0)"
ItalianChampionship2021,5.67,c,A,0,5,UR1- DR2- DL3+ UL6+ U0+ R3+ D4- L1- ALL4+ y2 U6+ R4+ D6+ L1- ALL3+ UL,6,"U(-5,2) D(3,6) L(4,-1) dl(4,4) ul(4,0) /(6,-5)"
ItalianChampionship2021,5.67,c,A,1,1,UR1+ DR1- DL2+ UL2+ U6+ R4- D4+ L6+ ALL4+ y2 U4+ R0+ D4- L1- ALL3- UL,7,"UR(3,-2) DR(1,2) U(0,-4) D(6,4) L(2,-1) \(4,0) ALL(0,-3)"
ItalianChampionship2021,5.67,c,A,1,2,UR2+ DR0+ DL3- UL2+ U4- R3+ D4+ L0+ ALL4+ y2 U5- R1+ D1+ L5- ALL4- UR UL,6,"UR(-5,-3) UL(5,5) D(-1,-5) L(-4,-5) dl(-4,1) \(1,-5)"
BogoroditskOpen2021,5.67,d,A,0,1,UR5+ DR2+ DL5- UL2+ U1+ R4+ D2- L2- ALL1- y2 U4- R3- D1- L3- ALL2- UR UL,6,"UR(4,-5) R(-3,-2) D(5,-4) L(5,-3) dl(-2,-1) \(-1,2)"
BogoroditskOpen2021,5.67,d,A,0,2,UR0+ DR0+ DL2+ UL1+ U5+ R1- D3- L2+ ALL4- y2 U0+ R3- D2+ L2+ ALL3- UR DL,5,"DL(1,-3) UL(6,6) R(1,-3) dr(-1,2) \(3,-4)"
BogoroditskOpen2021,5.67,d,A,0,3,UR2- DR3- DL4+ UL6+ U5- R4+ D4- L6+ ALL3- y2 U4+ R5+ D3- L1- ALL1+ UR DL,7,"UR(1,2) DR(0,-3) R(0,-4) D(3,4) L(-4,-1) dl(0,-3) /(-3,-1)"
BogoroditskOpen2021,5.67,d,A,0,4,UR4+ DR4- DL1- UL2+ U2+ R6+ D0+ L3- ALL1- y2 U3+ R2- D1- L4+ ALL4+ UR DR,7,"UR(4,1) DR(2,3) D(3,3) L(2,3) dr(0,1) dl(0,-2) \(-4,-1)"
BogoroditskOpen2021,5.67,d,A,0,5,UR1+ DR2- DL3- UL3- U4- R3- D3+ L6+ ALL1+ y2 U2+ R2- D0+ L1+ ALL1-,6,"UR(6,2) DR(-2,0) D(4,4) L(0,1) ul(1,-2) /(-5,-5)"
BogoroditskOpen2021,5.67,d,A,1,1,UR5- DR5- DL5- UL6+ U1- R2+ D3- L1- ALL0+ y2 U5+ R4- D0+ L5+ ALL6+ UR DR,5,"DR(1,0) R(-5,3) L(0,5) ul(-3,5) \(-5,-1)"
BogoroditskOpen2021,5.67,d,A,1,2,UR4+ DR4+ DL4- UL3- U6+ R3+ D4- L4+ ALL6+ y2 U4+ R3- D1- L2- ALL5+ UR DR UL,7,"UR(5,0) DL(4,-3) U(0,-1) R(-4,5) L(-1,-2) ul(3,4) /(1,0)"
XuzhouOpenPM2021,5.67,c,A,0,1,UR1- DR2- DL0+ UL3- U2- R2+ D2+ L4- ALL3- y2 U4- R4- D1+ L1- ALL3- DL UL,5,"UR(1,0) UL(-5,5) U(-2,1) L(0,-1) ul(5,-4)"
XuzhouOpenPM2021,5.67,c,A,0,2,UR3+ DR4+ DL5- UL3+ U1+ R1+ D0+ L6+ ALL4- y2 U3+ R3- D5- L6+ ALL3+ DL UL,7,"UR(3,-1) DR(1,0) U(2,-5) L(-4,0) ur(-4,6) ul(5,-3) ALL(0,-5)"
XuzhouOpenPM2021,5.67,c,A,0,3,UR3+ DR4- DL4- UL1+ U4- R5+ D5+ L5+ ALL4+ y2 U3+ R4+ D1- L2+ ALL4- UR,6,"DR(5,0) DL(-2,-2) R(3,4) ur(-2,3) dr(1,-1) \(-4,0)"
XuzhouOpenPM2021,5.67,c,A,0,4,UR5+ DR4- DL4+ UL1- U5+ R1+ D0+ L2+ ALL3- y2 U1- R6+ D4+ L6+ ALL4- DL UL,6,"UR(-2,-1) U(5,4) L(-5,1) ur(-3,5) ul(3,6) /(5,-4)"
XuzhouOpenPM2021,5.67,c,A,0,5,UR1- DR3+ DL5- UL2- U4+ R4- D2+ L2- ALL3+ y2 U0+ R2- D0+ L3- ALL2+ UR DL UL,5,"UR(-1,-3) DR(0,-5) R(3,-2) L(-3,-3) /(3,-2)"
XuzhouOpenPM2021,5.67,c,A,1,1,UR3+ DR1+ DL2+ UL2+ U0+ R5- D2+ L4- ALL2+ y2 U6+ R1+ D5- L4- ALL1+,6,"DR(1,0) U(-5,-2) D(6,6) dr(4,-4) dl(0,1) \(3,-2)"
XuzhouOpenPM2021,5.67,c,A,1,2,UR1+ DR3+ DL0+ UL1- U2+ R2+ D5+ L2+ ALL1- y2 U3- R1- D3- L4+ ALL2+ UR UL,7,"UR(-2,0) DL(0,-1) R(-4,-1) D(4,-3) L(-1,-5) dr(-1,-3) ALL(3,0)"
MuddWinter2020,5.67,c,A,0,1,UR1- DR3- DL1- UL5- U1- R4- D3+ L2- ALL4+ y2 U0+ R1+ D4+ L4+ ALL5- UR DR DL,5,"DR(1,-3) U(-5,4) R(-5,1) L(-4,4) \(-1,-2)"
MuddWinter2020,5.67,c,A,0,2,UR4- DR5+ DL6+ UL5+ U1- R4- D5+ L2+ ALL3- y2 U5- R5+ D0+ L4+ ALL5+ DR DL UL,6,"UR(0,3) DL(-4,4) R(3,5) L(3,-3) ur(0,-5) \(-1,5)"
MuddWinter2020,5.67,c,A,0,3,UR6+ DR3+ DL3- UL6+ U4+ R4+ D0+ L2- ALL4+ y2 U5+ R0+ D1- L2- ALL2- DL UL,6,"UR(-1,0) UL(-1,0) U(-2,6) ur(-1,5) dr(-3,5) \(-2,-4)"
MuddWinter2020,5.67,c,A,0,4,UR4- DR1- DL4- UL2+ U5- R1+ D4- L5- ALL6+ y2 U1+ R6+ D5+ L4- ALL1+ UR DR DL,6,"UR(-5,4) DR(-3,-5) L(-5,-4) dl(6,5) ul(0,1) \(-3,-4)"
MuddWinter2020,5.67,c,A,0,5,UR6+ DR2- DL6+ UL5+ U3+ R3+ D4- L1+ ALL2+ y2 U1+ R3- D6+ L4+ ALL3- DR DL,5,"UR(5,-5) U(5,6) ur(-4,4) ul(-4,-3) /(2,3)"
